,Unnamed: 0,lat,long,avg_rainfall,Country
17626,17626,6.0836957741313835,21.3550206424126,4.004654884338379,Central African Republic
17627,17627,5.812423446876137,21.354384509793398,4.0236544609069815,Central African Republic
17628,17628,5.541153278830255,21.353771557760837,4.0653090476989755,Central African Republic
17629,17629,5.269883870809851,21.35318172263757,4.172346591949463,Central African Republic
17630,17630,4.998613823918518,21.3526149437998,4.243998527526856,Central African Republic
17631,17631,4.727341739468526,21.35207116365891,4.090620040893556,Central African Republic
17632,17632,4.456066218902013,21.351550327644087,4.007978916168213,Central African Republic
17633,17633,4.184785863712175,21.35105238418607,4.169703006744385,Congo DRC
17634,17634,3.9134992753644466,21.350577284701775,4.444113254547119,Congo DRC
17635,17635,3.6422050552176426,21.35012498358013,4.638985633850098,Congo DRC
17636,17636,3.3709018044450736,21.34969543816868,4.802001953125,Congo DRC
17637,17637,3.099588123955608,21.349288608761395,4.78726863861084,Congo DRC
17638,17638,2.8282626143146814,21.34890445858732,4.715058326721191,Congo DRC
17639,17639,2.5569238756652393,21.34854295380027,4.408807754516602,Congo DRC
17640,17640,2.285570507648598,21.3482040634695,4.157305240631104,Congo DRC
17641,17641,2.0142011093252163,21.34788775957132,4.676093578338623,Congo DRC
17642,17642,1.7428142790953738,21.347594016981688,5.006101131439209,Congo DRC
17643,17643,1.4714086146197347,21.347322813469766,5.081413745880127,Congo DRC
17644,17644,1.1999827127397933,21.347074129692427,5.128352642059326,Congo DRC
17645,17645,0.928535169398192,21.34684794918972,5.064588069915772,Congo DRC
17646,17646,0.6570645795588937,21.346644258381282,5.201013088226318,Congo DRC
17647,17647,0.3855695371272041,21.346463046563706,5.0778679847717285,Congo DRC
17648,17648,0.11404863486963605,21.346304305908887,5.0415377616882315,Congo DRC
17649,17649,-0.15749953566640834,21.34616803146323,5.078798294067383,Congo DRC
17650,17650,-0.4290763842331328,21.346054221147913,4.982604503631592,Congo DRC
17651,17651,-0.7006833219630346,21.345962875760037,4.868669033050537,Congo DRC
17652,17652,-0.9723217614498044,21.345893998974734,4.901312828063965,Congo DRC
17653,17653,-1.2439931168294345,21.345847597348264,4.920584678649902,Congo DRC
17654,17654,-1.5156988038615649,21.345823680322017,4.982968330383301,Congo DRC
17655,17655,-1.7874402400110587,21.34582226022749,5.1061530113220215,Congo DRC
17656,17656,-2.05921884452983,21.345843352292267,5.3128085136413565,Congo DRC
17657,17657,-2.3310360385389255,21.345886974646906,5.347757816314697,Congo DRC
17658,17658,-2.6028932451109057,21.345953148332832,4.93838357925415,Congo DRC
17659,17659,-2.8747918893524598,21.34604189731123,4.902698040008545,Congo DRC
17660,17660,-3.1467333984873718,21.34615324847285,4.569590091705322,Congo DRC
17661,17661,-3.4187192019397386,21.346287231648862,4.542901515960693,Congo DRC
17662,17662,-3.6907507314175554,21.34644387962271,4.621262073516847,Congo DRC
17663,17663,-3.962829420996589,21.34662322814292,4.42011833190918,Congo DRC
17664,17664,-4.234956707204619,21.346825315936986,4.455273151397705,Congo DRC
17665,17665,-4.50713402910602,21.34705018472624,4.382020950317384,Congo DRC
17666,17666,-4.779362828386715,21.347297879241776,4.110996723175049,Congo DRC
17667,17667,-5.0516445494394935,21.3475684472414,3.933186054229736,Congo DRC
17668,17668,-5.323980639449728,21.347861939527647,3.882546186447144,Congo DRC
17669,17669,-5.596372548481503,21.34817840996687,4.124999523162842,Congo DRC
17670,17670,-5.8688217295641305,21.34851791550941,4.3422155380249015,Congo DRC
17671,17671,-6.141329638779098,21.34888051621086,4.445620536804199,Congo DRC
17672,17672,-6.413897735347497,21.349266275254415,4.2950053215026855,Congo DRC
17673,17673,-6.6865274817178335,21.349675258974393,4.234031677246094,Congo DRC
17674,17674,-6.9592203436543425,21.350107536880863,4.1995906829833975,Congo DRC
17675,17675,-7.231977790325796,21.35056318168544,4.173564434051514,Congo DRC
17676,17676,-7.50480129439474,21.351042269328236,4.014019012451172,Angola
17677,17677,-7.777692332107338,21.351544879006028,3.917669534683228,Angola
17678,17678,-8.050652383383587,21.352071093201662,3.85271954536438,Angola
17679,17679,-8.323682931908204,21.3526209977146,3.743752241134644,Angola
17680,17680,-8.59678546522197,21.35319468169283,3.6785657405853267,Angola
17681,17681,-8.869961474813673,21.353792237665967,3.683315515518189,Angola
17682,17682,-9.143212456212574,21.3544137615797,3.5708584785461426,Angola
17683,17683,-9.416539909081543,21.355059352831518,3.4310193061828613,Angola
17684,17684,-9.689945337310697,21.355729114307845,3.4193036556243896,Angola
17685,17685,-9.963430249111738,21.356423152422487,3.6176366806030273,Angola
17686,17686,-10.236996157112838,21.357141577156497,3.6408786773681636,Angola
17687,17687,-10.510644578454263,21.357884502099488,3.662276268005371,Angola
17688,17688,-10.784377034884551,21.358652044492388,3.6350507736206055,Angola
17689,17689,-11.05819505285746,21.35944432527165,3.6816537380218506,Angola
17690,17690,-11.332100163629553,21.360261469115024,3.061669111251831,Angola
